Author,Study_ID,Effectsize_ID,Case_ID,Year,Basin_ID,Basin,Region_ID,Region,Country_ID,Country,Site_ID,Site,Forest_type,Holdridge_ID,Holdridge_life_zone,Latitude,Longitude,Elevation_m,MAP_mm,MAT_C,MAT_MAP_x100,Rock_type_ID,Rock_type,RockP_ID,RockP_class,Par_Mat_ID,Par_Mat,Soil_ID,USDA_Soil_order,Hedley_totalsoilP_Bicarb_OH_Pt,Other_soil_P,Other_soil_P_Unit,Treatment_ID,Treatment,Fraction,Variable,Raw_Unit,Gale_wind_duration_minutes,Fujita_scale,StormFrequencyNorm,YearsSinceLastStorm,DisturbanceYear,DisturbanceName,DisturbanceClass,DisturbanceDate,Distance_to_Disturb_km,Disturb_Rainfall_mm,HURRECON_wind_ms,WMO_wind_ms,WMO_wind_kts,WMO_press_mb,TSD_months,Cat_TSD_months,Post_Mean,Post_SD,Pre_Mean,Pre_SD,S_size,PostMonth,Pre_Mean_MonthSpecific,Pre_SD_MonthSpecific
Walker et al,18,511,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,Misc fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,23,Rec,0.01,0.02,0.06,0.02,120,August,0.1,0.02
Walker et al,18,512,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,Misc fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,26,Rec,0.03,0.02,0.06,0.02,120,November,0.1,0.03
Walker et al,18,513,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,Misc fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,29,Rec,0.04,0.02,0.06,0.02,120,February,0.15,0.04
Walker et al,18,514,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,Misc fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,32,Rec,0.12,0.07,0.06,0.02,120,May,0.07,0.02
Walker et al,18,515,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,Misc fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,35,Rec,0.11,0.07,0.06,0.02,120,August,0.1,0.02
Walker et al,18,516,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,Misc fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,38,Rec,0.09,0.05,0.06,0.02,120,November,0.1,0.03
Walker et al,18,517,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,Misc fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,41,Rec,0.06,0.02,0.06,0.02,120,February,0.15,0.04
Walker et al,18,518,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,Misc fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,44,Rec,0.08,0.02,0.06,0.02,120,May,0.07,0.02
Walker et al,18,519,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,Misc fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,47,Rec,0.07,0.02,0.06,0.02,120,August,0.1,0.02
Walker et al,18,520,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,2,Rec,0.22,0.1,0.85,0.02,120,November,0.98,0.24
Walker et al,18,521,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,5,Rec,0.27,0.02,0.85,0.02,120,February,1.11,0.28
Walker et al,18,522,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,8,Rec,0.35,0.02,0.85,0.02,120,May,0.53,0.13
Walker et al,18,523,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,11,Rec,0.29,0.02,0.85,0.02,120,August,0.86,0.22
Walker et al,18,524,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,14,Rec,0.39,0.05,0.85,0.02,120,November,0.98,0.24
Walker et al,18,525,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,17,Rec,0.58,0.02,0.85,0.02,120,February,1.11,0.28
Walker et al,18,526,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,20,Rec,0.51,0.05,0.85,0.02,120,May,0.53,0.13
Walker et al,18,527,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,23,Rec,0.6,0.07,0.85,0.02,120,August,0.86,0.22
Walker et al,18,528,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,26,Rec,0.62,0.1,0.85,0.02,120,November,0.98,0.24
Walker et al,18,529,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,29,Rec,0.44,0.07,0.85,0.02,120,February,1.11,0.28
Walker et al,18,530,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,32,Rec,0.51,0.02,0.85,0.02,120,May,0.53,0.13
Walker et al,18,531,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,35,Rec,0.46,0.07,0.85,0.02,120,August,0.86,0.22
Walker et al,18,532,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,38,Rec,0.68,0.05,0.85,0.02,120,November,0.98,0.24
Walker et al,18,533,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,41,Rec,0.92,0.2,0.85,0.02,120,February,1.11,0.28
Walker et al,18,534,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,44,Rec,0.58,0.49,0.85,0.02,120,May,0.53,0.13
Walker et al,18,535,18.4,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,47,Rec,0.43,0.1,0.85,0.02,120,August,0.86,0.22
Walker et al,18,536,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,2,Rec,0.13,0.02,0.67,0.02,120,November,0.82,0.2
Walker et al,18,537,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,5,Rec,0.16,0.02,0.67,0.02,120,February,0.88,0.22
Walker et al,18,538,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,8,Rec,0.21,0.02,0.67,0.02,120,May,0.45,0.11
Walker et al,18,539,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,11,Rec,0.15,0.02,0.67,0.02,120,August,0.68,0.17
Walker et al,18,540,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,14,Rec,0.36,0.05,0.67,0.02,120,November,0.82,0.2
Walker et al,18,541,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,17,Rec,0.43,0.07,0.67,0.02,120,February,0.88,0.22
Walker et al,18,542,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,20,Rec,0.47,0.05,0.67,0.02,120,May,0.45,0.11
Walker et al,18,543,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,23,Rec,0.5,0.05,0.67,0.02,120,August,0.68,0.17
Walker et al,18,544,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,26,Rec,0.7,0.1,0.67,0.02,120,November,0.82,0.2
Walker et al,18,545,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,29,Rec,0.61,0.02,0.67,0.02,120,February,0.88,0.22
Walker et al,18,546,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,32,Rec,0.56,0.07,0.67,0.02,120,May,0.45,0.11
Walker et al,18,547,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,35,Rec,0.51,0.05,0.67,0.02,120,August,0.68,0.17
Walker et al,18,548,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,38,Rec,0.83,0.24,0.67,0.02,120,November,0.82,0.2
Walker et al,18,549,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,41,Rec,0.75,0.05,0.67,0.02,120,February,0.88,0.22
Walker et al,18,550,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,44,Rec,0.67,0.1,0.67,0.02,120,May,0.45,0.11
Walker et al,18,551,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,47,Rec,0.64,0.07,0.67,0.02,120,August,0.68,0.17
Walker et al,18,552,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,2,Rec,0.03,0.02,0.12,0.02,120,November,0.06,0.02
Walker et al,18,553,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,5,Rec,0.03,0.02,0.12,0.02,120,February,0.08,0.02
Walker et al,18,554,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,8,Rec,0.05,0.02,0.12,0.02,120,May,0.01,0.01
Walker et al,18,555,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,11,Rec,0.24,0.02,0.12,0.02,120,August,0.08,0.02
Walker et al,18,556,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,14,Rec,0.05,0.02,0.12,0.02,120,November,0.06,0.02
Walker et al,18,557,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,17,Rec,0.04,0.02,0.12,0.02,120,February,0.08,0.02
Walker et al,18,558,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,20,Rec,0.11,0.02,0.12,0.02,120,May,0.01,0.01
Walker et al,18,559,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,23,Rec,0.11,0.05,0.12,0.02,120,August,0.08,0.02
Walker et al,18,560,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,26,Rec,0.26,0.05,0.12,0.02,120,November,0.06,0.02
Walker et al,18,561,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,29,Rec,0.09,0.02,0.12,0.02,120,February,0.08,0.02
Walker et al,18,562,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,32,Rec,0.1,0.02,0.12,0.02,120,May,0.01,0.01
Walker et al,18,563,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,35,Rec,0.11,0.02,0.12,0.02,120,August,0.08,0.02
Walker et al,18,564,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,38,Rec,0.09,0.02,0.12,0.02,120,November,0.06,0.02
Walker et al,18,565,18.5,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,3,Fert ,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,41,Rec,0.04,0.02,0.12,0.02,120,February,0.08,0.02
